,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
149,2-s2.0-84938125233,10.1109/FIE.2014.7044425,,,ROBOTRADER competition: Educating engineering students in financial markets,cp,Conference Paper,Lopez-Gonzalo E.,,Universidad Politécnica de Madrid,Madrid,Spain,,,,,2015-02-17,17 February 2015,"Proceedings - Frontiers in Education Conference, FIE",15394565,16719,,Conference Proceeding,2015-February,February,7044425,,,,0,0,,,,,
150,2-s2.0-84945183759,10.1109/HUMANOIDS.2014.7041363,,,Robust sensor fusion for robot attitude estimation,cp,Conference Paper,Allgeuer P.,,Universität Bonn,Bonn,Germany,,,,,2015-02-12,12 February 2015,IEEE-RAS International Conference on Humanoid Robots,21640572,21100197357,21640580,Conference Proceeding,2015-February,,7041363,218-224,,,7,0,repositoryam,Green,,,
151,2-s2.0-84945179943,10.1109/HUMANOIDS.2014.7041410,,,Learning coupling terms for obstacle avoidance,cp,Conference Paper,Rai A.,,Max Planck Institute for Intelligent Systems;University of Southern California;Ecole Polytechnique Fédérale de Lausanne,Tubingen;Los Angeles;Lausanne,Germany;United States;Switzerland,,,,,2015-02-12,12 February 2015,IEEE-RAS International Conference on Humanoid Robots,21640572,21100197357,21640580,Conference Proceeding,2015-February,,7041410,512-518,,,32,0,,,,,
152,2-s2.0-84962006656,10.1109/CDC.2015.7403399,,,Learning based supervisor synthesis of POMDP for PCTL specifications,cp,Conference Paper,Zhang X.,,University of Notre Dame,Notre Dame,United States,,,,,2015-02-08,8 February 2015,Proceedings of the IEEE Conference on Decision and Control,07431546,87424,25762370,Conference Proceeding,"54rd IEEE Conference on Decision and Control,CDC 2015",,7403399,7470-7475,,,10,0,,,,,
153,2-s2.0-84930462118,10.1109/ISM.2014.24,,,Graphical programming environments for educational Robots: Open Roberta - Yet another one?,cp,Conference Paper,Jost B.,,Fraunhofer Institute for Intelligent Analysis and Information Systems IAIS,Sankt Augustin,Germany,,,,,2015-02-05,5 February 2015,"Proceedings - 2014 IEEE International Symposium on Multimedia, ISM 2014",,21100394287,,Conference Proceeding,,,7033055,381-386,,,34,0,,,,,
154,2-s2.0-84938229361,10.1109/VLSID.2015.22,,,Comparison of Off-Chip Training Methods for Neuromemristive Systems,cp,Conference Paper,Merkel C.,,Rochester Institute of Technology,Rochester,United States,,,,,2015-02-04,4 February 2015,Proceedings of the IEEE International Conference on VLSI Design,10639667,14953,,Conference Proceeding,2015-February,February,7031715,99-104,,,10,0,,,,,
155,2-s2.0-84937947606,10.1109/HUMANOIDS.2013.7029959,,,Phase space planning and robust control for data-driven locomotion behaviors,cp,Conference Paper,Zhao Y.,,,,,,,,,2015-02-03,3 February 2015,IEEE-RAS International Conference on Humanoid Robots,21640572,21100197357,21640580,Conference Proceeding,2015-February,February,7029959,80-87,,,1,0,,,,,
156,2-s2.0-84937921254,10.1109/HUMANOIDS.2013.7029975,,,Action sequence reproduction based on automatic segmentation and Object-Action Complexes,cp,Conference Paper,Wächter M.,,Karlsruher Institut für Technologie,Karlsruhe,Germany,,,,,2015-02-03,3 February 2015,IEEE-RAS International Conference on Humanoid Robots,21640572,21100197357,21640580,Conference Proceeding,2015-February,February,7029975,189-195,,,19,0,,,,,
157,2-s2.0-85028130961,10.1016/j.techsoc.2014.10.005,S0160791X14000608,,Transdisciplinary technological futures: An ethnographic research dialogue between social scientists and engineers,ar,Article,del Cerro Santamaría G.,,Cooper Union for the Advancement of Science and Art,New York,United States,,,,,2015-02-01,"February 01, 2015",Technology in Society,0160791X,18676,,Journal,40,,,53-63,,,9,0,,,,,
158,2-s2.0-85027956616,10.1109/TE.2014.2318678,,,ReAct!: An interactive educational tool for AI planning for robotics,ar,Article,Dogmus Z.,,Sabancı Üniversitesi,Tuzla,Turkey,,,,,2015-02-01,1 February 2015,IEEE Transactions on Education,00189359,17344,,Journal,58,1,6807834,15-24,,,16,0,,,,,
159,2-s2.0-84926643194,10.7641/CTA.2015.40630,,,Improved geometrical learning planning for service robot in dynamic environment,ar,Article,Chen Y.J.,,Hunan University,Changsha,China,,,,,2015-02-01,1 February 2015,Kongzhi Lilun Yu Yingyong/Control Theory and Applications,10008152,12585,,Journal,32,2,,162-168,,,2,0,,,,,
160,2-s2.0-84923523871,10.1109/MITE.2014.7020248,,,An open source graphical robot programming environment in introductory programming curriculum for undergraduates,cp,Conference Paper,Rahul R.,,IIIT Bangalore,Bengaluru,India,,,,,2015-01-23,23 January 2015,"Proceedings of the 2014 IEEE International Conference on MOOCs, Innovation and Technology in Education, IEEE MITE 2014",,21100374829,,Conference Proceeding,,,7020248,96-100,,,14,0,,,,,
161,2-s2.0-84923293119,10.1109/ICACCCT.2014.7019190,,,Virtual instrumentation based night security system using speedy-33,cp,Conference Paper,Swain K.B.,,"Birla Institute of Technology, Mesra",Ranchi,India,,,,,2015-01-23,23 January 2015,"Proceedings of 2014 IEEE International Conference on Advanced Communication, Control and Computing Technologies, ICACCCT 2014",,21100374304,,Conference Proceeding,,,7019190,749-753,,,0,0,,,,,
162,2-s2.0-84922781001,10.1109/TIME-E.2014.7011622,,,A conceptual framework and its application for project developing in mechatronics education,cp,Conference Paper,Pratumsuwan P.,,King Mongkut's University of Technology North Bangkok,Bangkok,Thailand,,,,,2015-01-15,15 January 2015,"Proceedings of 2014 2nd International Conference on Technology, Informatics, Management, Engineering and Environment, TIME-E 2014",,21100372543,,Conference Proceeding,,,7011622,222-227,,,3,0,,,,,
163,2-s2.0-84922603228,10.1109/RIISS.2014.7009180,,,Improvement of P-CUBE: Algorithm education tool for visually impaired persons,cp,Conference Paper,Kakehashi S.,,Toyama Prefectural University,Imizu,Japan,,,,,2015-01-13,13 January 2015,"IEEE SSCI 2014: 2014 IEEE Symposium Series on Computational Intelligence - RiiSS 2014: 2014 IEEE Symposium on Robotic Intelligence in Informationally Structured Space, Proceedings",,21100372207,,Conference Proceeding,,,7009180,,,,10,0,,,,,
164,2-s2.0-84922534378,10.1109/ICALIP.2014.7009764,,,Virtual reality game for safety education,cp,Conference Paper,Jin G.,,Purdue University Northwest,Westville,United States,,,,,2015-01-13,13 January 2015,"ICALIP 2014 - 2014 International Conference on Audio, Language and Image Processing, Proceedings",,21100958803,,Conference Proceeding,,,7009764,95-100,,,16,0,,,,,
165,2-s2.0-84921777396,10.1109/RAAD.2014.7002256,,,A comparison of learning-by-demonstration methods for force-based robot skills,cp,Conference Paper,Kramberger A.,,Jozef Stefan Institute,Ljubljana,Slovenia,,,,,2015-01-06,6 January 2015,"23rd International Conference on Robotics in Alpe-Adria-Danube Region, IEEE RAAD 2014 - Conference Proceedings",,21100369037,,Conference Proceeding,,,7002256,,,,4,0,,,,,
166,2-s2.0-85127909999,,,,Memos from an Inconvenient Studio Unsolicited Projects for Responsive Architectures,cp,Conference Paper,Wit A.,,Ball State University,Muncie,United States,,,,,2015-01-01,2015,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe,26841843,21101075992,,Conference Proceeding,2,,,177-184,,,0,0,,,,,
167,2-s2.0-85088358215,10.2514/6.2015-0643,,,MAR-CPS: Measurable augmented reality for prototyping Cyber-Physical systems,cp,Conference Paper,Omidshafiei S.,,Massachusetts Institute of Technology;xute of Technology,Cambridge;Cambridge,United States;United States,,,,,2015-01-01,2015,AIAA Infotech at Aerospace,,21100400207,,Conference Proceeding,,,,,,,15,0,repositoryam,Green,,,
168,2-s2.0-85085846350,10.2514/6.2015-0801,,,Leveraging open standards and credit-card-sized linux computers in embedded control &amp; robotics education,cp,Conference Paper,Bewley T.,,"University of California, San Diego",San Diego,United States,,,,,2015-01-01,2015,"56th AIAA/ASCE/AHS/ASC Structures, Structural Dynamics, and Materials Conference",,21100990537,,Conference Proceeding,,,,,,,6,0,,,,,
169,2-s2.0-85051439531,10.4108/eai.3-12-2015.2262580,,,Designing behaviour in bio-inspired robots using associative topologies of spiking-neural-networks,cp,Conference Paper,Jimenez-Romero C.,,The Open University,Milton Keynes,United Kingdom,,,,,2015-01-01,2015,EAI International Conference on Bio-inspired Information and Communications Technologies (BICT),,21100874365,24116777,Conference Proceeding,,,,,,,2,1,repositoryam,Green,,,
170,2-s2.0-85039924204,,,,Early childhood educators' attitudes towards use of educational media in young children's learning in Australia,cp,Conference Paper,Disney L.,,Charles Darwin University,Darwin,Australia,,,,,2015-01-01,2015,"Proceedings of the 23rd International Conference on Computers in Education, ICCE 2015",,21100844808,,Conference Proceeding,,,,673-678,,,0,0,,,,,
171,2-s2.0-85039902095,,,,"Open designettes, flowcharts, and pseudocodes in Python programming with the aid of Finch",cp,Conference Paper,Yoong C.H.,,Singapore University of Technology and Design,,Singapore,,,,,2015-01-01,2015,"Proceedings of the 23rd International Conference on Computers in Education, ICCE 2015",,21100844808,,Conference Proceeding,,,,697-702,,,0,0,,,,,
172,2-s2.0-85027945436,10.1016/j.rcim.2014.08.013,S073658451400074X,,On-line knowledge acquisition and enhancement in robotic assembly tasks,ar,Article,Navarro-Gonzalez J.L.,,Center for Research and Advanced Studies of the National Polytechnic Institute (Cinvestav),Saltillo,Mexico,,,,,2015-01-01,June 2015,Robotics and Computer-Integrated Manufacturing,07365845,18080,,Journal,33,,,78-89,,,24,0,,,,,
173,2-s2.0-85027294973,,,,Two dimensional optimum path navigation for autonomous parafoil vehicles in high altitude ballooning,cp,Conference Paper,Lee S.J.,,Alfred University,Alfred,United States,,,,,2015-01-01,2015,"AIAA Guidance, Navigation, and Control Conference, 2013",,21100826851,,Conference Proceeding,,,,,,,1,0,,,,,
174,2-s2.0-85027294149,,,,"Flight testing of guidance, navigation and control systems on the mighty eagle robotic lander testbed",cp,Conference Paper,Hannan M.,,NASA Marshall Space Flight Center,Huntsville,United States,,,,,2015-01-01,2015,"AIAA Guidance, Navigation, and Control Conference, 2013",,21100826851,,Conference Proceeding,,,,,,,0,0,,,,,
175,2-s2.0-85016892466,,,,Embedded Computing and Mechatronics with the PIC32 Microcontroller,bk,Book,Lynch K.,,,,,,,,,2015-01-01,1 January 2015,Embedded Computing and Mechatronics with the PIC32 Microcontroller,,21100805121,,Book,,,,1-625,,,10,0,,,,,
176,2-s2.0-84999853133,10.1142/9789814725248_0048,,,Modulation of dynamic movement primitives for biped locomotion,cp,Conference Paper,Rosado J.,,Coimbra Polytechnic - ISEC,Coimbra,Portugal,,,,,2015-01-01,2015,"Assistive Robotics: Proceedings of the 18th International Conference on Climbing and Walking Robots and the Support Technologies for Mobile Machines, CLAWAR 2015",,21100787657,,Conference Proceeding,,,,389-396,,,0,0,,,,,
177,2-s2.0-84991660613,,,,From peer learning to self learning: Competition teams,cp,Conference Paper,Garcia J.,,,,,,,,,2015-01-01,2015,"Proceedings of the International Astronautical Congress, IAC",00741795,21100255701,,Conference Proceeding,13,,,10022-10026,,,0,0,,,,,
178,2-s2.0-84983656010,10.1007/978-3-319-24834-9_28,,,Minimalist artificial eye for autonomous robots and path planning,cp,Conference Paper,Espinosa O.,,Universidad Distrital Francisco Jose de Caldas,Bogota,Colombia,,,,,2015-01-01,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,9375 LNCS,,,232-238,,,2,0,,,,,
179,2-s2.0-84983564210,,,,The robot engineer,cp,Conference Paper,Sammut C.,,UNSW Sydney,Sydney,Australia,,,,,2015-01-01,2015,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,1636,,,101-106,,,7,0,,,,,
180,2-s2.0-84983443435,,,,"14th International Conference of the Italian Association for Artificial Intelligence, AIIA 2015",cr,Conference Review,,,,,,,,,,2015-01-01,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,9336 LNCS,,,1-479,,,0,0,,,,,
181,2-s2.0-84982993446,10.1115/IMECE2015-50969,,,Augmenting an educational and research human robot interaction environment with a multi-obstacle avoidance algorithm,cp,Conference Paper,Ábrego C.,,The University of Texas at Arlington,Arlington,United States,,,,,2015-01-01,2015,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)",,21100775050,,Conference Proceeding,4A-2015,,,,,,0,0,,,,,
182,2-s2.0-84982946715,10.1115/IMECE201551641,,,Blended learning through integrating lego mindstorms NXT robots in engineering education,cp,Conference Paper,Stiehm S.,,Rheinisch-Westfälische Technische Hochschule Aachen,Aachen,Germany,,,,,2015-01-01,2015,"ASME International Mechanical Engineering Congress and Exposition, Proceedings (IMECE)",,21100775050,,Conference Proceeding,15-2015,,,,,,1,0,,,,,
183,2-s2.0-84979643853,,,,Dynamic parameter identification of a robot in a simulated environment,cp,Conference Paper,Hayat A.,,Indian Institute of Technology Delhi,New Delhi,India,,,,,2015-01-01,2015,"Proceedings of the ECCOMAS Thematic Conference on Multibody Dynamics 2015, Multibody Dynamics 2015",,21100469418,,Conference Proceeding,,,,1417-1424,,,0,0,,,,,
184,2-s2.0-84979052807,10.1115/DETC2015-47705,,,An interactive virtual environment for programming modular robots,cp,Conference Paper,Gucwa K.J.,,"University of California, Davis",Davis,United States,,,,,2015-01-01,2015,Proceedings of the ASME Design Engineering Technical Conference,,91976,,Conference Proceeding,9,,,,,,4,0,,,,,
185,2-s2.0-84979034966,10.1115/DETC2015-47838,,,Web-based computing in C/C++,cp,Conference Paper,Wong N.,,"University of California, Davis",Davis,United States,,,,,2015-01-01,2015,Proceedings of the ASME Design Engineering Technical Conference,,91976,,Conference Proceeding,9,,,,,,0,0,,,,,
186,2-s2.0-84978971808,10.1115/DETC2015-47837,,,Programming arduino boards with the C/C++ interpreter CH,cp,Conference Paper,Turley C.,,"University of California, Davis",Davis,United States,,,,,2015-01-01,2015,Proceedings of the ASME Design Engineering Technical Conference,,91976,,Conference Proceeding,9,,,,,,1,0,,,,,
187,2-s2.0-84978933373,10.1115/DETC2015-47862,,,Chmindstorms for controlling multi-robot systems,cp,Conference Paper,Qian B.,,"University of California, Davis",Davis,United States,,,,,2015-01-01,2015,Proceedings of the ASME Design Engineering Technical Conference,,91976,,Conference Proceeding,9,,,,,,5,0,,,,,
188,2-s2.0-84973500640,,,,Two dimensional optimum path navigation for autonomous parafoil vehicles in high altitude ballooning,cp,Conference Paper,Lee S.J.,,Alfred University,Alfred,United States,,,,,2015-01-01,2015,"AIAA Guidance, Navigation, and Control Conference 2015, MGNC 2015 - Held at the AIAA SciTech Forum 2015",,21100464695,,Conference Proceeding,,,,,,,2,0,,,,,
189,2-s2.0-84973484235,10.1115/DSCC2015-9659,,,Compensating flexibility in servo systems using iterative learning control,cp,Conference Paper,Wang C.,,"Tsinghua University;University of California, Berkeley",Beijing;Berkeley,China;United States,,,,,2015-01-01,2015,"ASME 2015 Dynamic Systems and Control Conference, DSCC 2015",,21100464622,,Conference Proceeding,3,,,,,,2,0,,,,,
190,2-s2.0-84973466113,,,,"Flight testing of guidance, navigation and control systems on the mighty eagle robotic lander testbed",cp,Conference Paper,Hannan M.,,NASA Marshall Space Flight Center,Huntsville,United States,,,,,2015-01-01,2015,"AIAA Guidance, Navigation, and Control Conference 2015, MGNC 2015 - Held at the AIAA SciTech Forum 2015",,21100464695,,Conference Proceeding,,,,,,,1,0,,,,,
191,2-s2.0-84973342032,10.1115/DSCC2015-9808,,,Remote lead through teaching by human demonstration device,cp,Conference Paper,Lin H.,,"University of California, Berkeley",Berkeley,United States,,,,,2015-01-01,2015,"ASME 2015 Dynamic Systems and Control Conference, DSCC 2015",,21100464622,,Conference Proceeding,2,,,,,,4,0,,,,,
192,2-s2.0-84969135656,,,,Multimodal robots as educational tools in primary and lower secondary education,cp,Conference Paper,Majgaard G.,,Syddansk Universitet,Odense,Denmark,,,,,2015-01-01,2015,"Proceedings of the International Conferences on Interfaces and Human Computer Interaction 2015, IHCI 2015, Game and Entertainment Technologies 2015, GET 2015 and Computer Graphics, Visualization, Computer Vision and Image Processing 2015, CGVCVIP 2015 - Part of the Multi Conference on Computer Science and Information Systems 2015",,21100461907,,Conference Proceeding,,,,27-34,,,2,0,,,,,
193,2-s2.0-84968833688,,,,"""creativity + Construction"" as part of the orientation program MINTgrön",cp,Conference Paper,Rademacher L.,,Technische Universität Berlin,Berlin,Germany,,,,,2015-01-01,2015,"Proceedings of the 43rd SEFI Annual Conference 2015 - Diversity in Engineering Education: An Opportunity to Face the New Trends of Engineering, SEFI 2015",,21100461392,,Conference Proceeding,,,,,,,2,0,,,,,
194,2-s2.0-84968813338,,,,Teaching mechanical engineering and humanoid robotics with respect to gender and diversity aspects,cp,Conference Paper,Dederichs-Koch A.,,Ruhr-Universitat Bochum,Bochum,Germany,,,,,2015-01-01,2015,"Proceedings of the 43rd SEFI Annual Conference 2015 - Diversity in Engineering Education: An Opportunity to Face the New Trends of Engineering, SEFI 2015",,21100461392,,Conference Proceeding,,,,,,,0,0,,,,,
195,2-s2.0-84966356216,10.1109/COBEP.2015.7420275,,,Didactic tool for practical testing of digital voltage grading applications,cp,Conference Paper,Pereira R.,,Universidade Federal do Ceará,Fortaleza,Brazil,,,,,2015-01-01,2015,"2015 IEEE 13th Brazilian Power Electronics Conference and 1st Southern Power Electronics Conference, COBEP/SPEC 2016",,21100820665,,Conference Proceeding,,,7420275,,,,0,0,,,,,
196,2-s2.0-84965054216,10.5220/0005482202530260,,,Reactivity and social cooperation in a multi-robot system,cp,Conference Paper,Gharbi A.,,"University of Carthage, Institut National des Sciences Appliquées et de Technologie",Tunis,Tunisia,,,,,2015-01-01,2015,"ICSOFT-EA 2015 - 10th International Conference on Software Engineering and Applications, Proceedings; Part of 10th International Joint Conference on Software Technologies, ICSOFT 2015",,21100990855,,Conference Proceeding,,,,253-260,,,0,0,,,,,
197,2-s2.0-84964964180,10.1109/SSCI.2015.153,,,Evolving robotic neuro-controllers using gene expression programming,cp,Conference Paper,Mwaura J.,,University of Pretoria,Pretoria,South Africa,,,,,2015-01-01,2015,"Proceedings - 2015 IEEE Symposium Series on Computational Intelligence, SSCI 2015",,21100823369,,Conference Proceeding,,,7376729,1063-1072,,,1,0,,,,,
198,2-s2.0-84964523281,10.1109/ROBIO.2015.7418858,,,Local path planning based on Ridge Regression Extreme Learning Machines for an outdoor robot,cp,Conference Paper,Yu L.,,Central South University,Changsha,China,,,,,2015-01-01,2015,"2015 IEEE International Conference on Robotics and Biomimetics, IEEE-ROBIO 2015",,21100824859,,Conference Proceeding,,,7418858,745-750,,,6,0,,,,,
199,2-s2.0-84964478552,10.1109/ROBIO.2015.7419021,,,An intuitive teaching system using sensor fusion and 3D matching,cp,Conference Paper,Zhao H.,,"Ningbo Institute of Industrial Technology, Chinese Academy of Sciences",Ningbo,China,,,,,2015-01-01,2015,"2015 IEEE International Conference on Robotics and Biomimetics, IEEE-ROBIO 2015",,21100824859,,Conference Proceeding,,,7419021,1729-1734,,,1,0,,,,,
200,2-s2.0-84964474549,10.1109/ROBIO.2015.7418905,,,Education-oriented portable brain-controlled robot system,cp,Conference Paper,Zhi D.,,Tianjin University,Tianjin,China,,,,,2015-01-01,2015,"2015 IEEE International Conference on Robotics and Biomimetics, IEEE-ROBIO 2015",,21100824859,,Conference Proceeding,,,7418905,1018-1023,,,3,0,,,,,
201,2-s2.0-84964294719,10.1016/j.ifacol.2015.11.211,S2405896315024696,,Python based internet tools in control education,cp,Conference Paper,Vergnaud A.,,Université d’Angers,Angers,France,,,,,2015-01-01,2015,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,48,29,,43-48,,,6,1,publisherfree2read,Bronze,,,
202,2-s2.0-84964265093,10.1016/j.ifacol.2015.12.035,S2405896315026592,,Development and Control of a Prototype Manipulator SCARA Type as Teaching Tool,cp,Conference Paper,Neto M.B.D.S.,,Federal Institute of Pernambuco,Caruaru,Brazil,,,,,2015-01-01,2015,IFAC-PapersOnLine,,21100456158,24058963,Conference Proceeding,48,19,,209-213,,,5,1,publisherfree2read,Bronze,,,
203,2-s2.0-84964068311,10.1016/j.procs.2015.12.226,S187705091503687X,,Virtual Reality Application for Simulation and Off-line Programming of the Mitsubishi Movemaster RV-M1 Robot Integrated with the Oculus Rift to Improve Students Training,cp,Conference Paper,Crespo R.,,Tecnologico de Monterrey,Monterrey,Mexico,,,,,2015-01-01,2015,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,75,,,107-112,,,22,1,repositoryvor,Green,,,
204,2-s2.0-84964053756,,,,Connecting natural language to task demonstrations and low-level control of industrial robots,cp,Conference Paper,Stenmark M.,,Lunds Universitet,Lund,Sweden,,,,,2015-01-01,2015,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,1540,,,25-29,,,1,0,,,,,
205,2-s2.0-84964034123,,,,Learning object affordances for tool use and problem solving in cognitive robots,cp,Conference Paper,Jamone L.,,Instituto Superior Técnico,Lisbon,Portugal,,,,,2015-01-01,2015,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,1544,,,68-82,,,0,0,,,,,
206,2-s2.0-84964026809,,,,Procedia Computer Science,cr,Conference Review,,,,,,,,,,2015-01-01,2015,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,75,,,,,,0,0,,,,,
207,2-s2.0-84963998059,10.1016/j.procs.2015.12.253,S187705091503714X,,Open Data Motion Capture: MOCAP-ULL Database,cp,Conference Paper,Estévez-García R.,,Universidad de la Laguna,San Cristobal de La Laguna,Spain,,,,,2015-01-01,2015,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,75,,,316-326,,,5,1,publisherfree2read,Bronze,,,
208,2-s2.0-84963705375,,,,Frontiers in Artificial Intelligence and Applications,cr,Conference Review,,,,,,,,,,2015-01-01,2015,Frontiers in Artificial Intelligence and Applications,09226389,19500157321,,Book Series,278,,,,,,0,0,,,,,
209,2-s2.0-84963606429,,,,Motion capturing for the simulation of manual industrial processes,cp,Conference Paper,Heinze F.,,RIF Institute for Research and Transfer eV,Dortmund,Germany,,,,,2015-01-01,2015,"13th International Industrial Simulation Conference 2015, ISC 2015",,21100455611,,Conference Proceeding,,,,48-52,,,2,0,,,,,
210,2-s2.0-84963543223,,,,Simulating and implementing the integration of service robots into manual work processes,cp,Conference Paper,Heinze F.,,RIF Institute for Research and Transfer eV,Dortmund,Germany,,,,,2015-01-01,2015,"29th Annual European Simulation and Modelling Conference 2015, ESM 2015",,21100455577,,Conference Proceeding,,,,371-376,,,0,0,,,,,
211,2-s2.0-84962787592,10.1016/j.procs.2015.12.271,S1877050915037722,,Robotic Training to Bridge School Students with Engineering,cp,Conference Paper,Balaji M.,,Frontline Electronics Pvt. Ltd,Salem,India,,,,,2015-01-01,2015,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,76,,,27-33,,,7,1,publisherfree2read,Bronze,,,
212,2-s2.0-84962758385,10.1016/j.procs.2015.12.194,S1877050915036558,,Respective Advantages and Disadvantages of Model-based and Model-free Reinforcement Learning in a Robotics Neuro-inspired Cognitive Architecture,cp,Conference Paper,Renaudo E.,,Institut des Systèmes Intelligents et de Robotique;Sorbonne Université,Paris;Paris,France;France,,,,,2015-01-01,2015,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,71,,,178-184,,,9,1,repositoryvor,Green,,,
213,2-s2.0-84962659920,10.1016/j.procs.2015.12.061,S187705091503522X,,Synchronized Communication in a Set of Autonomous Mobile Robots Using Bluetooth Technology,cp,Conference Paper,Houda K.,,Université Kasdi Merbah Ouargla;Université Badji Mokhtar - Annaba,Ouargla;Annaba,Algeria;Algeria,,,,,2015-01-01,2015,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,73,,,154-161,,,5,1,publisherfree2read,Bronze,,,
214,2-s2.0-84962640462,,,,Paper robot: A design activity to increase beginner's prototyping confidence with microcontrollers,cp,Conference Paper,Analytis S.,,Stanford University,Palo Alto,United States,,,,,2015-01-01,2015,ICDC 2015 - Proceedings of the 3rd International Conference on Design Creativity,,21100455464,,Conference Proceeding,,,,200-208,,,3,0,,,,,
215,2-s2.0-84960290251,10.1515/9781614514404.173,,,Extensible grounding of speech for robot instruction,ch,Book Chapter,Connell J.,,IBM Thomas J. Watson Research Center,Yorktown Heights,United States,,,,,2015-01-01,1 January 2015,Robots that Talk and Listen: Technology and Social Impact,,21100449470,,Book,,,,175-202,,,3,0,,,,,
216,2-s2.0-84959890309,,,,Comparative study on programmable robots as programming educational tools,cp,Conference Paper,Yamazaki S.,,Waseda University,Tokyo,Japan,,,,,2015-01-01,January 2015,Conferences in Research and Practice in Information Technology Series,14451336,21100203102,,Conference Proceeding,160,,,155-164,,,4,0,,,,,
217,2-s2.0-84958766701,,,,Devices in the internet of things,ar,Article,Boyle D.,,Imperial College London,London,United Kingdom,,,,,2015-01-01,2015,Journal of the Institute of Telecommunications Professionals,17559278,11700154352,,Journal,9,4,,26-31,,,2,0,,,,,
218,2-s2.0-84958531344,10.1007/978-3-319-18615-3_7,,,CIT brains KidSize robot: RoboCup 2014 best humanoid award winner,cp,Conference Paper,Hayashibara Y.,,Chiba Institute of Technology,Narashino,Japan,,,,,2015-01-01,2015,Lecture Notes in Artificial Intelligence (Subseries of Lecture Notes in Computer Science),03029743,25674,,Conference Proceeding,8992,,,82-93,,,1,0,,,,,
219,2-s2.0-84956878218,10.1155/2015/597956,,,Genetic Scheduling and Reinforcement Learning in Multirobot Systems for Intelligent Warehouses,ar,Article,Dou J.,,Nanjing University,Nanjing,China,,,,,2015-01-01,2015,Mathematical Problems in Engineering,1024123X,13082,15635147,Journal,2015,,597956,,,,36,1,repositoryam,Green,,,
220,2-s2.0-84956639853,,,,"13th International Conference on Software Engineering and Formal Methods, SEFM 2015 Collocated with ATSE, HOFM, MoKMaSD, and VERY SCART",cr,Conference Review,,,,,,,,,,2015-01-01,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,9509,,,1-324,,,0,0,,,,,
221,2-s2.0-84955319785,10.1007/978-3-319-26832-3_32,,,An optimal path planning for multiple mobile robots using AIS and GA: A hybrid approach,cp,Conference Paper,Panda M.,,C. V. Raman College of Engineering,Bhubaneswar,India,,,,,2015-01-01,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,9468,,,334-346,,,0,0,,,,,
222,2-s2.0-84954489441,,,,A maker approach to computer science education: Lessons learned from a first-year university course,cp,Conference Paper,Svanæs D.,,Norges Teknisk-Naturvitenskapelige Universitet,Trondheim,Norway,,,,,2015-01-01,2015,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,1450,,,15-20,,,2,0,,,,,
223,2-s2.0-84954129314,10.1007/978-3-319-23708-4_3,,,Nonmonotonic learning in large biological networks,cp,Conference Paper,Bragaglia S.,,University of Bristol,Bristol,United Kingdom,,,,,2015-01-01,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,9046,,,33-48,,,4,0,repositoryam,Green,,,
224,2-s2.0-84952665397,,,,"20th International Conference on Logic for Programming, Artificial Intelligence, and Reasoning, LPAR 2015",cr,Conference Review,,,,,,,,,,2015-01-01,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,9450,,,1-638,,,0,0,,,,,
