,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
159,2-s2.0-85008525642,10.1109/TLT.2011.28,,,Using Haptic and Auditory Interaction Tools to Engage Students with Visual Impairments in Robot Programming Activities,ar,Article,Howard A.,,Georgia Institute of Technology,Atlanta,United States,,,,,2012-01-01,January/March 2012,IEEE Transactions on Learning Technologies,19391382,19700167026,,Journal,5,1,,87-95,,,32,1,repositoryam,Green,,,
160,2-s2.0-84983734201,10.1007/978-1-4471-4664-3_4,,,Sensors and methods for the evaluation of grasping,ch,Book Chapter,Morales A.,,Universidad Jaume I,Castellon de la Plana,Spain,,,,,2012-01-01,2012,Mechanisms and Machine Science,22110984,21100298603,22110992,Book Series,10,,,77-104,,,5,0,,,,,
161,2-s2.0-84960448661,,,,"15th International Conference on Fundamental Approaches to Software Engineering, FASE 2012 held as part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2012",cr,Conference Review,,,,,,,,,,2012-01-01,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7212,,,1-517,,,0,0,,,,,
162,2-s2.0-84956815400,10.1007/978-1-84882-800-1_40,,,Pediatric urologic robotic surgery – purs,ch,Book Chapter,Casale P.,,The Children's Hospital of Philadelphia,Philadelphia,United States,,,,,2012-01-01,1 January 2012,"Robotic Urologic Surgery, Second Edition",,21100442334,,Book,,,,429-435,,,2,0,,,,,
163,2-s2.0-84906819128,,,,"Proceedings of the 2012 Annual Workshop on Scheme and Functional Programming, Scheme 2012 - Co-located with ICFP",cr,Conference Review,,,,,,,,,,2012-01-01,2012,"Proceedings of the ACM SIGPLAN International Conference on Functional Programming, ICFP",,72247,,Conference Proceeding,,,,,,,0,0,,,,,
164,2-s2.0-84906256122,,,,"38th International Computer Music Conference, ICMC 2012",cr,Conference Review,,,,,,,,,,2012-01-01,2012,ICMC 2012: Non-Cochlear Sound - Proceedings of the International Computer Music Conference 2012,,21100330712,,Conference Proceeding,,,,,,,0,0,,,,,
165,2-s2.0-84904186240,,,,Target Builder: An embedded Linux development toolkit,cp,Conference Paper,Kang W.,,Electronics and Telecommunications Research Institute,Daejeon,South Korea,,,,,2012-01-01,2012,"Proceedings of the 6th IASTED International Conference on Software Engineering and Applications, SEA 2002",,21100324193,,Conference Proceeding,,,,162-167,,,0,0,,,,,
166,2-s2.0-84898802347,10.1109/TE.2012.2190071,,,Algorithmic Bricks: A tangible robot programming tool for elementary school students,ar,Article,Kwon D.Y.,,Korea University,Seoul,South Korea,,,,,2012-01-01,November 2012,IEEE Transactions on Education,00189359,17344,,Journal,55,4,,474-479,,,31,0,,,,,
167,2-s2.0-84896331787,,,,Creating a tabletop learning environment using physical robots,cp,Conference Paper,Mi H.,,The University of Tokyo,Tokyo,Japan,,,,,2012-01-01,2012,"Workshop Proceedings of the 20th International Conference on Computers in Education, ICCE 2012",,21100297812,,Conference Proceeding,,,,533-540,,,0,0,,,,,
168,2-s2.0-84893903417,,,,Resolution of different length scales by an efficient combination of the finite element method and the discrete element method,cp,Conference Paper,Michael M.,,University of Luxembourg,Esch-sur-Alzette,Luxembourg,,,,,2012-01-01,2012,Civil-Comp Proceedings,17593433,21100286449,,Journal,99,,,,,,1,0,,,,,
169,2-s2.0-84891358676,10.1142/9789814415958_0084,,,Didactic human anthropomorphic gripper for automation teaching,cp,Conference Paper,Uribe A.J.,,Universidad Militar Nueva Granada,Bogota,Colombia,,,,,2012-01-01,2012,"Adaptive Mobile Robotics - Proceedings of the 15th International Conference on Climbing and Walking Robots and the Support Technologies for Mobile Machines, CLAWAR 2012",,21100999612,,Conference Proceeding,,,,655-662,,,0,0,,,,,
170,2-s2.0-84890926036,10.1201/b11915,,,Linear algebra and probability for computer science applications,bk,Book,Davis E.,,New York University,New York,United States,,,,,2012-01-01,1 January 2012,Linear Algebra and Probability for Computer Science Applications,,21100882708,,Book,,,,1-411,,,3,0,,,,,
171,2-s2.0-84883305589,10.4018/jwltt.2012070102,,,Instructional scaffolding: The computerized classroom,re,Review,Cunningham M.,,University of Houston-Downtown,Houston,United States,,,,,2012-01-01,July-September 2012,International Journal of Web-Based Learning and Teaching Technologies,15481093,19400157202,15481107,Journal,7,3,,20-36,,,1,0,,,,,
172,2-s2.0-84881017031,10.3182/20121003-3-SF-4024.00002,S1474667015338738,,Outdoor navigation with a coordinated multi-robot system that maintains spatial constraints,cp,Conference Paper,Brüggemann B.,,"Fraunhofer Institute for Communication, Information Processing and Ergonomics FKIE",Wachtberg,Germany,,,,,2012-01-01,2012,IFAC Proceedings Volumes (IFAC-PapersOnline),14746670,21100456158,,Conference Proceeding,45,28,,1-6,,,0,1,publisherfree2read,Bronze,,,
173,2-s2.0-84878186935,,,,An error code highlighting function in Java programming learning assistant system using test-driven development method,cp,Conference Paper,Funabiki N.,,Okayama University,Okayama,Japan,,,,,2012-01-01,2012,Lecture Notes in Engineering and Computer Science,20780958,21100218002,,Conference Proceeding,1,,,230-235,,,1,0,,,,,
174,2-s2.0-84877772146,,,,Development of a senior level robotics course for engineering students,ar,Article,Thai C.N.,,Biological and Agricultural Engineering Department,,United States,,,,,2012-01-01,January 2012,Computers in Education Journal,10693769,18388,,Journal,22,1,,6-20,,,4,0,,,,,
175,2-s2.0-84876783478,10.1130/2012.2492(33),,,Development of a web-based hydrologic education tool using Google Earth resources,cp,Conference Paper,Habib E.,,University of Louisiana at Lafayette,Lafayette,United States,,,,,2012-01-01,2012,Special Paper of the Geological Society of America,00721077,19500157214,,Book Series,492,,,431-439,,,4,0,,,,,
176,2-s2.0-84875981743,10.18848/1835-9795/cgp/v04i01/40322,,,Analytical learning through robotics and the internet,ar,Article,Yuventi J.,,Stanford University,Palo Alto,United States,,,,,2012-01-01,2012,Ubiquitous Learning,18359795,21100236814,,Journal,4,1,,29-42,,,0,0,,,,,
177,2-s2.0-84873726007,,,,A programming environment having three levels of complexity for mobile robotics,ar,Article,Giraldo C.A.,,ATOS International,,Spain,,,,,2012-01-01,2012,Ingenieria e Investigacion,01205609,19700173003,,Journal,32,3,,76-82,,,1,0,,,,,
178,2-s2.0-84872585645,10.1007/978-3-642-33415-3_58,,23285585,Robotic path planning for surgeon skill evaluation in minimally-invasive sinus surgery,cp,Conference Paper,Ahmidi N.,,Johns Hopkins University,Baltimore,United States,,,,,2012-01-01,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7510 LNCS,,,471-478,,,21,1,publisherfree2read,Bronze,,,
179,2-s2.0-84871979217,10.1145/2407336.2407365,,,"Evaluating Scala, actors, &amp; ontologies for intelligent realtime interactive systems",cp,Conference Paper,Wiebusch D.,,Julius-Maximilians-Universität Würzburg,Wurzburg,Germany,,,,,2012-01-01,2012,"Proceedings of the ACM Symposium on Virtual Reality Software and Technology, VRST",,144849,,Conference Proceeding,,,,153-160,,,5,0,,,,,
180,2-s2.0-84871700669,10.3991/ijet.v7i4.2245,,,"Embedded system and robotic education in a blended learning environment utilizing remote and virtual labs in the cloud, accompanied by 'robotic homelab kit'",ar,Article,Sell R.,,Tallinna Tehnikaülikool,Tallinn,Estonia,,,,,2012-01-01,2012,International Journal of Emerging Technologies in Learning,18688799,21100197967,18630383,Journal,7,4,,26-33,,,22,1,repositoryam,Green,,,
181,2-s2.0-84869473346,,,,Two-stage reinforcement learning based on genetic network programming for mobile robot,cp,Conference Paper,Sendari S.,,Universitas Negeri Malang;Waseda University,Malang;Tokyo,Indonesia;Japan,,,,,2012-01-01,2012,Proceedings of the SICE Annual Conference,,62873,,Conference Proceeding,,,6318415,95-100,,,4,0,,,,,
182,2-s2.0-84868027343,10.1007/s12369-012-0162-y,,,Learning of Planning Models for Dexterous Manipulation Based on Human Demonstrations,ar,Article,Jäkel R.,,Karlsruher Institut für Technologie,Karlsruhe,Germany,,,,,2012-01-01,November 2012,International Journal of Social Robotics,18754791,19500157063,18754805,Journal,4,4,,437-448,,,14,0,,,,,
183,2-s2.0-84866429369,10.7227/IJEEE.49.3.6,,,Overcoming the challenges of porting OpenCV to TI's embedded ARM + DSP platforms,ar,Article,Coombs J.,,Texas Instruments,Dallas,United States,,,,,2012-01-01,July 2012,International Journal of Electrical Engineering and Education,00207209,17966,,Journal,49,3,,260-274,,,6,0,,,,,
184,2-s2.0-84866359455,10.7227/IJEEE.49.3.3,,,Development of brushless d.c. motor drive system for teaching purposes using various PWM control techniques,ar,Article,Tadrist N.,,Université des Sciences et de la Technologie Houari Boumediene,Algiers,Algeria,,,,,2012-01-01,July 2012,International Journal of Electrical Engineering and Education,00207209,17966,,Journal,49,3,,210-231,,,6,0,,,,,
185,2-s2.0-84866104771,10.3182/20120523-3-RO-2023.00341,S147466701633258X,,Open robot control for services in construction,cp,Conference Paper,Borangiu T.,,University Politehnica of Bucharest,Bucuresti,Romania,,,,,2012-01-01,2012,IFAC Proceedings Volumes (IFAC-PapersOnline),14746670,21100456158,,Conference Proceeding,14,PART 1,,865-870,,,1,0,,,,,
186,2-s2.0-84866089578,10.3182/20120619-3-RU-2024.00097,S1474667015375881,,Low-cost robotic set-up for pursuit problems,cp,Conference Paper,Oblapenko G.,,Saint Petersburg State University,Saint Petersburg (ex Leningrad),Russian Federation,,,,,2012-01-01,2012,IFAC Proceedings Volumes (IFAC-PapersOnline),14746670,21100456158,,Conference Proceeding,45,11 PART 1,,124-127,,,0,1,publisherfree2read,Bronze,,,
187,2-s2.0-84866067746,10.3182/20120619-3-RU-2024.00092,S1474667015376424,,Control engineering education with help of Model-Based program tools for robotic construction sets,cp,Conference Paper,Luchin R.M.,,Saint Petersburg State University,Saint Petersburg (ex Leningrad),Russian Federation,,,,,2012-01-01,2012,IFAC Proceedings Volumes (IFAC-PapersOnline),14746670,21100456158,,Conference Proceeding,9,PART 1,,425-429,,,2,1,publisherfree2read,Bronze,,,
188,2-s2.0-84866055891,10.3182/20120619-3-RU-2024.00062,S1474667015375868,,A platform for real-time control education with LEGO MINDSTORMS®,cp,Conference Paper,Bradley P.J.,,Universidad Politécnica de Madrid,Madrid,Spain,,,,,2012-01-01,2012,IFAC Proceedings Volumes (IFAC-PapersOnline),14746670,21100456158,,Conference Proceeding,9,PART 1,,112-117,,,10,1,publisherfree2read,Bronze,,,
189,2-s2.0-84865132439,10.14198/jopha.2012.6.1.06,,,Learning in real robots from environment interaction,ar,Article,Quintía P.,,Universidad de Santiago de Compostela,Santiago de Compostela,Spain,,,,,2012-01-01,2012,Journal of Physical Agents,18880258,17300154721,,Journal,6,1,,43-51,,,2,1,repositoryam,Green,,,
190,2-s2.0-84865045767,10.1145/2330784.2330833,,,Automatic discovery of algorithms for multi-agent systems,cp,Conference Paper,Van Berkel S.,,Delft University of Technology,Delft,Netherlands,,,,,2012-01-01,2012,GECCO'12 - Proceedings of the 14th International Conference on Genetic and Evolutionary Computation Companion,,21100209301,,Conference Proceeding,,,,337-344,,,11,0,repositoryam,Green,,,
191,2-s2.0-84865031044,,,,Graphical display of search trees for transparent robot programming,cp,Conference Paper,Pockels J.A.,,Polytechnic University of Puerto Rico,San Juan,Puerto Rico,,,,,2012-01-01,2012,"Proceedings of the 25th International Florida Artificial Intelligence Research Society Conference, FLAIRS-25",,21100209321,,Conference Proceeding,,,,504-508,,,1,0,,,,,
192,2-s2.0-84864490087,10.1109/ICRA.2012.6225290,,,Temporal logic motion control using actor-critic methods,cp,Conference Paper,Ding X.,,United Technologies Research Center,East Hartford,United States,,,,,2012-01-01,2012,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,6225290,4687-4692,,,6,0,repositoryam,Green,,,
193,2-s2.0-84864425216,10.1299/kikaic.78.2450,,,Development of in-situ robot motion modification method by hand-guiding instruction,ar,Article,Tsusaka Y.,,,,,,,,,2012-01-01,2012,"Nihon Kikai Gakkai Ronbunshu, C Hen/Transactions of the Japan Society of Mechanical Engineers, Part C",03875024,110132,,Journal,78,791,,2450-2461,,,0,1,publisherfree2read,Bronze,,,
194,2-s2.0-84863674635,,,,Development of courseware modules for engineering mechanics education,ar,Article,Harl B.,,Univerza v Mariboru,Maribor,Slovenia,,,,,2012-01-01,June 2012,Tehnicki Vjesnik,13303651,14569,,Journal,19,2,,269-272,,,4,0,,,,,
195,2-s2.0-84863575484,10.1145/2065327.2065335,,,"Architectural robotics, inevitably",ar,Article,Gross M.,,Carnegie Mellon University,Pittsburgh,United States,,,,,2012-01-01,January 2012,Interactions,10725520,4000148705,15583449,Trade Journal,19,1,,28-33,,,20,0,,,,,
196,2-s2.0-84863022806,10.1007/s10489-010-0257-9,,,A new approach to simultaneous localization and map building with implicit model learning using neuro evolutionary optimization,ar,Article,Kang J.G.,,Pohang University of Science and Technology,Pohang,South Korea,,,,,2012-01-01,January 2012,Applied Intelligence,0924669X,23674,,Journal,36,1,,242-269,,,22,0,,,,,
197,2-s2.0-84861388556,10.1609/aimag.v33i1.2390,,,Reports of the AAAI 2011 conference workshops,cp,Conference Paper,Agmon N.,,The University of Texas at Austin,Austin,United States,,,,,2012-01-01,Spring 2012,AI Magazine,07384602,23629,,Journal,33,1,,57-70,,,0,0,repositoryvor,Green,,,
198,2-s2.0-84861218029,10.1007/978-3-642-28783-1_23,,,Robotic UBIquitous COgnitive Network,cp,Conference Paper,Amato G.,,Istituto di Scienza e Tecnologie dell'Informazione A. Faedo,Pisa,Italy,,,,,2012-01-01,2012,Advances in Intelligent and Soft Computing,18675662,21100778844,,Book Series,153 AISC,,,191-195,,,23,0,repositoryam,Green,,,
199,2-s2.0-84861063452,10.1007/978-3-642-29350-4_54,,,Neural dynamic programming in reactive navigation of wheeled mobile robot,cp,Conference Paper,Hendzel Z.,,Politechnika Rzeszowska,Rzeszow,Poland,,,,,2012-01-01,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7268 LNAI,PART 2,,450-457,,,8,0,,,,,
200,2-s2.0-84861045153,10.1007/978-3-642-29350-4_56,,,A centralized multi-robot task allocation for industrial plant inspection by using A* and genetic algorithms,cp,Conference Paper,Liu C.,,Universität Kassel,Kassel,Germany,,,,,2012-01-01,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,7268 LNAI,PART 2,,466-474,,,40,0,,,,,
201,2-s2.0-84861023809,10.7227/IJEEE.49.3.5,,,An approach to motion control applications based on advanced programmable devices,ar,Article,Rodríguez-Reséndiz J.,,Universidad Autónoma de Querétaro,Queretaro,Mexico,,,,,2012-01-01,July 2012,International Journal of Electrical Engineering and Education,00207209,17966,,Journal,49,3,,243-259,,,7,0,,,,,
202,2-s2.0-84857956678,,,,Assisted creative robot arm assembly and control program design,ar,Article,Hsu M.,,Kun Shan University,Yung Kung,Taiwan,,,,,2012-01-01,January 2012,WSEAS Transactions on Applied and Theoretical Mechanics,19918747,19700186869,,Journal,7,1,,59-68,,,0,0,,,,,
203,2-s2.0-84855432288,10.1007/s10846-011-9568-2,,,Path planning strategies for UAVS in 3D environments,ar,Article,De Filippis L.,,Politecnico di Torino,Turin,Italy,,,,,2012-01-01,January 2012,Journal of Intelligent and Robotic Systems: Theory and Applications,09210296,24360,15730409,Journal,65,1-4,,247-264,,,148,0,repositoryam,Green,,,
204,2-s2.0-81255196465,10.1007/978-94-007-2598-0_49,,,Simulation-based evaluations of reinforcement learning algorithms for autonomous mobile robot path planning,cp,Conference Paper,Viet H.H.,,Kyung Hee University,Seoul,South Korea,,,,,2012-01-01,2012,Lecture Notes in Electrical Engineering,18761100,19700186822,18761119,Book Series,107 LNEE,,,467-476,,,7,0,,,,,
205,2-s2.0-81255176720,10.1007/978-94-007-2598-0_26,,,Computer application in elementary education bases on fractal geometry theory using LOGO programming,cp,Conference Paper,An J.,,Jeju National University,Jeju,South Korea,,,,,2012-01-01,2012,Lecture Notes in Electrical Engineering,18761100,19700186822,18761119,Book Series,107 LNEE,,,241-249,,,5,0,,,,,
206,2-s2.0-81255146469,10.1007/978-94-007-2598-0_46,,,Q(λ) based vector direction for path planning problem of autonomous mobile robots,cp,Conference Paper,Hwang H.,,Kyung Hee University,Seoul,South Korea,,,,,2012-01-01,2012,Lecture Notes in Electrical Engineering,18761100,19700186822,18761119,Book Series,107 LNEE,,,433-442,,,2,0,,,,,
