,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
259,2-s2.0-85092743744,10.1109/ICRA40945.2020.9196513,,,"CyPhyHouse: A programming, simulation, and deployment toolchain for heterogeneous distributed coordination",cp,Conference Paper,Ghosh R.,,,,,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196513,6654-6660,,,6,0,repositoryam,Green,,,
260,2-s2.0-85092740385,10.1109/ICRA40945.2020.9196693,,,A Data-driven Planning Framework for Robotic Texture Painting on 3D Surfaces,cp,Conference Paper,Vempati A.S.,,ETH Zürich,"Zurich ZH,",Switzerland,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196693,9528-9534,,,2,0,,,,,
261,2-s2.0-85092732905,10.1109/ICRA40945.2020.9196940,,,3D Scene Geometry-Aware Constraint for Camera Localization with Deep Learning,cp,Conference Paper,Tian M.,,,,,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196940,4211-4217,,,5,0,repositoryam,Green,,,
262,2-s2.0-85092724160,10.1109/ICRA40945.2020.9197484,,,Enabling Topological Planning with Monocular Vision,cp,Conference Paper,Stein G.J.,,MIT Computer Science &amp; Artificial Intelligence Laboratory,Cambridge,United States,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197484,1667-1673,,,2,0,repositoryam,Green,,,
263,2-s2.0-85092722817,10.1109/ICRA40945.2020.9197199,,,Learning Navigation Costs from Demonstration in Partially Observable Environments,cp,Conference Paper,Wang T.,,"University of California, San Diego",San Diego,United States,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197199,4434-4440,,,1,0,repositoryam,Green,,,
264,2-s2.0-85092719532,10.1109/ICRA40945.2020.9196904,,,Robot Programming without Coding,cp,Conference Paper,Lentini G.,,Università di Pisa,Pisa,Italy,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196904,7576-7582,,,5,0,,,,,
265,2-s2.0-85092715421,10.1109/ICRA40945.2020.9196883,,,3D-CNN Based Heuristic Guided Task-Space Planner for Faster Motion Planning,cp,Conference Paper,Terasawa R.,,,,,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196883,9548-9554,,,10,0,,,,,
266,2-s2.0-85092713449,10.1109/ICRA40945.2020.9196662,,,Learning-based Path Planning for Autonomous Exploration of Subterranean Environments,cp,Conference Paper,Reinhart R.,,"University of Nevada, Reno",Reno,United States,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196662,1215-1221,,,14,0,,,,,
267,2-s2.0-85092713405,10.1109/ICRA40945.2020.9196885,,,Kimera: An Open-Source Library for Real-Time Metric-Semantic Localization and Mapping,cp,Conference Paper,Rosinol A.,,Massachusetts Institute of Technology,Cambridge,United States,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196885,1689-1696,,,159,0,repositoryam,Green,,,
268,2-s2.0-85092689813,10.1109/ICRA40945.2020.9196651,,,Fog Robotics Algorithms for Distributed Motion Planning Using Lambda Serverless Computing,cp,Conference Paper,Ichnowski J.,,"University of California, Berkeley",Berkeley,United States,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9196651,4232-4238,,,6,0,,,,,
269,2-s2.0-85092686559,10.1109/ICRA40945.2020.9197182,,,CCAN: Constraint Co-Attention Network for Instance Grasping,cp,Conference Paper,Cai J.,,Sun Yat-Sen University,Guangzhou,China,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197182,8353-8359,,,5,0,,,,,
270,2-s2.0-85091570863,10.1109/IPDPSW50202.2020.00063,,,Using embedded xinu and the raspberry Pi 3 to teach operating systems,cp,Conference Paper,McGee P.J.,,Marquette University,Milwaukee,United States,,,,,2020-05-01,May 2020,"Proceedings - 2020 IEEE 34th International Parallel and Distributed Processing Symposium Workshops, IPDPSW 2020",,21101022116,,Conference Proceeding,,,9150451,307-315,,,0,0,repositoryam,Green,,,
271,2-s2.0-85090280203,10.1109/ICRA40945.2020.9197291,,,Deep Visual Heuristics: Learning Feasibility of Mixed-Integer Programs for Manipulation Planning,cp,Conference Paper,Driess D.,,Universität Stuttgart,Stuttgart,Germany,,,,,2020-05-01,May 2020,Proceedings - IEEE International Conference on Robotics and Automation,10504729,25456,,Conference Proceeding,,,9197291,9563-9569,,,20,0,,,,,
272,2-s2.0-85089700078,10.1109/USBEREIT48449.2020.9117764,,,Development of Algorithmic Thinking by Means of Lego Mindstorms Ev3 on Robotics,cp,Conference Paper,Matyushchenko I.,,Nizhnevartovsk State University,Nizhnevartovsk,Russian Federation,,,,,2020-05-01,May 2020,"Proceedings - 2020 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology, USBEREIT 2020",,21101020014,,Conference Proceeding,,,9117764,444-447,,,2,0,,,,,
273,2-s2.0-85089658954,10.23919/ICINS43215.2020.9134006,,,Path Planning with Improved Artificial Potential Field Method Based on Decision Tree,cp,Conference Paper,Lin X.,,Beijing Institute of Technology,Beijing,China,,,,,2020-05-01,May 2020,"27th Saint Petersburg International Conference on Integrated Navigation Systems, ICINS 2020 - Proceedings",,21101020017,,Conference Proceeding,,,9134006,,,,17,0,,,,,
274,2-s2.0-85089232175,10.1109/ICASSP40776.2020.9053533,,,Efficient Bird Sound Detection on the Bela Embedded System,cp,Conference Paper,Solomes A.M.,,Queen Mary University of London,London,United Kingdom,,,,,2020-05-01,May 2020,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",15206149,110544,,Conference Proceeding,2020-May,,9053533,746-750,,,6,0,repositoryam,Green,,,
275,2-s2.0-85086758961,10.1109/CRV50864.2020.00031,,,CVNodes: A Visual Programming Paradigm for Developing Computer Vision Algorithms,cp,Conference Paper,Wang J.,,Faculty of Business and Information Technology,Oshawa,Canada,,,,,2020-05-01,May 2020,"Proceedings - 2020 17th Conference on Computer and Robot Vision, CRV 2020",,21101002789,,Conference Proceeding,,,9108699,174-181,,,3,0,,,,,
276,2-s2.0-85086755985,10.1109/CRV50864.2020.00032,,,Real-time Motion Planning for Robotic Teleoperation Using Dynamic-goal Deep Reinforcement Learning,cp,Conference Paper,Kamali K.,,École de Technologie Supérieure,Montreal,Canada,,,,,2020-05-01,May 2020,"Proceedings - 2020 17th Conference on Computer and Robot Vision, CRV 2020",,21101002789,,Conference Proceeding,,,9108691,182-189,,,14,0,,,,,
277,2-s2.0-85084641643,10.1177/1729881420921607,,,Transportable open-source application program interface and user interface for generic humanoids: TOUGH,ar,Article,Jagtap V.,,Worcester Polytechnic Institute,Worcester,United States,,,,,2020-05-01,1 May 2020,International Journal of Advanced Robotic Systems,17298806,144749,17298814,Journal,17,3,,,,,0,1,publisherfullgold,Gold,,,
278,2-s2.0-85084385541,10.3390/s20092638,,32380766,Machine learning on mainstream microcontrollers<sup>†</sup>,ar,Article,Sakr F.,,Università degli Studi di Genova,Genoa,Italy,,,,,2020-05-01,1 May 2020,Sensors (Switzerland),14248220,130124,,Journal,20,9,2638,,,,42,1,repositoryvor,Green,,,
279,2-s2.0-85083309124,10.18178/ijiet.2020.10.5.1384,,,Evaluation of teaching assistant robot for programming classes,ar,Article,Yoshino K.,,Kanagawa Institute of Technology,Atsugi,Japan,,,,,2020-05-01,May 2020,International Journal of Information and Education Technology,,21100921050,20103689,Journal,10,5,,327-334,,,1,1,publisherfullgold,Gold,,,
280,2-s2.0-85084281412,10.1088/1742-6596/1475/1/012009,,,Codes of new generation-current state of development and prospects for further development,cp,Conference Paper,Bolshov L.A.,,The Nuclear Safety Institute of the Russian Academy of Sciences,Moscow,Russian Federation,,,,,2020-04-27,27 April 2020,Journal of Physics: Conference Series,17426588,130053,17426596,Conference Proceeding,1475,1,012009,,,,1,1,publisherfullgold,Gold,,,
281,2-s2.0-85077382366,10.1080/01691864.2019.1705910,,,Robots assembling machines: learning from the World Robot Summit 2018 Assembly Challenge,ar,Article,von Drigalski F.,,OMRON SINIC X Corporation,Tokyo,Japan,,,,,2020-04-17,17 April 2020,Advanced Robotics,01691864,18003,15685535,Journal,34,7-8,,408-421,,,9,0,repositoryam,Green,,,
282,2-s2.0-85120704408,10.1145/3386201.3386203,,,Designing an Educational Internet of Things Toolbox: A case-study of a learner-centric tool design,cp,Conference Paper,Chan-In A.,,Chiang Mai University,Chiang Mai,Thailand,,,,,2020-04-04,4 April 2020,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,90-93,,,0,0,,,,,
283,2-s2.0-85120674365,10.1145/3386201.3386222,,,A Software Debugger for E-textiles and Arduino Microcontrollers,cp,Conference Paper,Schneider M.,,University of Colorado Boulder,Boulder,United States,,,,,2020-04-04,4 April 2020,ACM International Conference Proceeding Series,,11600154611,,Conference Proceeding,,,,118-121,,,0,0,,,,,
284,2-s2.0-85079404080,10.1080/15391523.2020.1713263,,,Informal STEM: learning with robotics and game design in an urban context,ar,Article,Newton K.J.,,Temple University,Philadelphia,United States,,,,,2020-04-02,2 April 2020,Journal of Research on Technology in Education,15391523,21100301445,19450818,Journal,52,2,,129-147,,,17,0,,,,,
285,2-s2.0-85099358001,10.1109/GreenTech46478.2020.9289758,,,"Towards Smart e-Infrastructures, A Community Driven Approach Based on Real Datasets",cp,Conference Paper,Singh P.,,Uppsala Universitet,Uppsala,Sweden,,,,,2020-04-01,1 April 2020,IEEE Green Technologies Conference,,21100258634,21665478,Conference Proceeding,2020-April,,9289758,109-114,,,0,0,repositoryam,Green,,,
286,2-s2.0-85087898481,10.1109/EDUCON45650.2020.9125170,,,Programming LEGO EV3 in Microsoft MakeCode,cp,Conference Paper,Vostinar P.,,Matej Bel University,Banska Bystrica,Slovakia,,,,,2020-04-01,April 2020,"IEEE Global Engineering Education Conference, EDUCON",21659559,21100206205,21659567,Conference Proceeding,2020-April,,9125170,1868-1872,,,1,0,,,,,
287,2-s2.0-85087887079,10.1109/EDUCON45650.2020.9125219,,,Visual block programming languages and their use in educational robotics,cp,Conference Paper,Plaza P.,,Universidad Nacional de Educacion a Distancia,Madrid,Spain,,,,,2020-04-01,April 2020,"IEEE Global Engineering Education Conference, EDUCON",21659559,21100206205,21659567,Conference Proceeding,2020-April,,9125219,457-464,,,4,0,,,,,
288,2-s2.0-85087868368,10.1109/EDUCON45650.2020.9125290,,,Introducing robotics to an english for academic purposes curriculum in higher education: The student experience,cp,Conference Paper,Ververi C.,,University of Ioannina,Ioannina,Greece,,,,,2020-04-01,April 2020,"IEEE Global Engineering Education Conference, EDUCON",21659559,21100206205,21659567,Conference Proceeding,2020-April,,9125290,20-21,,,4,0,,,,,
289,2-s2.0-85085931160,10.1109/ICARSC49921.2020.9096095,,,Improving local motion planning with a reinforcement learning approach,cp,Conference Paper,Garrote L.,,"University of Coimbra, Institute of Systems and Robotics",Coimbra,Portugal,,,,,2020-04-01,April 2020,"2020 IEEE International Conference on Autonomous Robot Systems and Competitions, ICARSC 2020",,21101004502,,Conference Proceeding,,,9096095,206-213,,,1,0,,,,,
290,2-s2.0-85084478912,10.3390/A13040093,,,Path planning for laser cladding robot on artificial joint surface based on topology reconstruction,ar,Article,Li Y.,,Central South University,Changsha,China,,,,,2020-04-01,1 April 2020,Algorithms,,21100199795,19994893,Journal,13,4,93,,,,6,1,publisherfullgold,Gold,,,
291,2-s2.0-85083029159,10.1109/LRA.2020.2974427,,,Learning Constraints from Locally-Optimal Demonstrations under Cost Function Uncertainty,ar,Article,Chou G.,,"University of Michigan, Ann Arbor",Ann Arbor,United States,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,9000621,3682-3690,,,11,0,repositoryam,Green,,,
292,2-s2.0-85082791108,10.3390/s20071926,,32235639,Legodroid: A type-driven library for android and lego mindstorms interoperability,ar,Article,Spanò A.,,Università Ca' Foscari Venezia,Venice,Italy,,,,,2020-04-01,1 April 2020,Sensors (Switzerland),14248220,130124,,Journal,20,7,1926,,,,2,1,repositoryam,Green,,,
293,2-s2.0-85082279234,10.5014/ajot.2020.039636,,32204775,Occupation- And activity-based interventions to improve performance of instrumental activities of daily living and rest and sleep for children and youth ages 5-21: A systematic review,re,Review,Beisbier S.,,Mount Mary University,Milwaukee,United States,,,,,2020-04-01,April 2020,American Journal of Occupational Therapy,02729490,28566,19437676,Journal,74,2,2763542,,,,3,0,,,,,
294,2-s2.0-85081611558,10.1109/LRA.2020.2972836,,,Model-Based Generalization under Parameter Uncertainty Using Path Integral Control,ar,Article,Abraham I.,,NVIDIA;Northwestern University,Santa Clara;Evanston,United States;United States,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8988215,2864-2871,,,13,1,repositoryam,Green,,,
295,2-s2.0-85081104567,10.1109/LRA.2020.2970945,,,Learning to Walk a Tripod Mobile Robot Using Nonlinear Soft Vibration Actuators with Entropy Adaptive Reinforcement Learning,ar,Article,Kim J.I.,,Institute of Advanced Machines and Design,Seoul,South Korea,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8978537,2317-2324,,,9,0,,,,,
296,2-s2.0-85081063619,10.1109/LRA.2020.2972825,,,Robust Humanoid Contact Planning with Learned Zero- A nd One-Step Capturability Prediction,ar,Article,Lin Y.C.,,"University of Michigan, Ann Arbor",Ann Arbor,United States,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8989791,2451-2458,,,6,0,repositoryam,Green,,,
297,2-s2.0-85081046788,10.1109/LRA.2020.2972837,,,Benchmark for Bimanual Robotic Manipulation of Semi-Deformable Objects,ar,Article,Chatzilygeroudis K.,,Ecole Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8989777,2443-2450,,,18,1,repositoryam,Green,,,
298,2-s2.0-85080895730,10.1109/LRA.2020.2970653,,,Faster confined space manufacturing teleoperation through dynamic autonomy with task dynamics imitation learning,ar,Article,Owan P.,,University of Washington,Seattle,United States,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8976114,2357-2364,,,8,0,,,,,
299,2-s2.0-85079815240,10.1109/LRA.2020.2969937,,,Exploiting bias for cooperative planning in multi-agent tree search,ar,Article,Ma A.,,"University of California, San Diego",San Diego,United States,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8972364,1819-1826,,,5,0,,,,,
300,2-s2.0-85079468175,10.1007/s10956-020-09815-x,,,Robotics as a Tool to Enhance Technological Thinking in Early Childhood,ar,Article,Zviel-Girshin R.,,Ruppin Academic Center,Emek Hefer,Israel,,,,,2020-04-01,1 April 2020,Journal of Science Education and Technology,10590145,23646,15731839,Journal,29,2,,294-302,,,15,0,,,,,
301,2-s2.0-85078838096,10.1002/advs.201901957,,,Toward “On-Demand” Materials Synthesis and Scientific Discovery through Intelligent Robots,ar,Article,Li J.,,"The Chinese University of Hong Kong, Shenzhen",Shenzhen,China,,,,,2020-04-01,1 April 2020,Advanced Science,,21100470165,21983844,Journal,7,7,1901957,,,,29,1,repositoryam,Green,,,
302,2-s2.0-85078765814,10.1109/LRA.2020.2965855,,,Cooperative Aerial-Ground Multi-Robot System for Automated Construction Tasks,ar,Article,Krizmancic M.,,"University of Zagreb, Faculty of Electrical Engineering and Computing",Zagreb,Croatia,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8955969,798-805,,,26,0,repositoryam,Green,,,
303,2-s2.0-85078737909,10.1177/0278364920903104,,,Human motion analysis in medical robotics via high-dimensional inverse reinforcement learning,ar,Article,Li K.,,California Institute of Technology,Pasadena,United States,,,,,2020-04-01,1 April 2020,International Journal of Robotics Research,02783649,18050,17413176,Journal,39,5,,568-585,,,5,0,,,,,
304,2-s2.0-85078704548,10.1109/LRA.2020.2965078,,,Interactive Gibson Benchmark: A Benchmark for Interactive Navigation in Cluttered Environments,ar,Article,Xia F.,,Stanford University,Palo Alto,United States,,,,,2020-04-01,April 2020,IEEE Robotics and Automation Letters,,21100900379,23773766,Journal,5,2,8954627,713-720,,,57,0,repositoryam,Green,,,
305,2-s2.0-85077924455,10.1016/j.autcon.2020.103078,S0926580519305813,,Complete coverage path planning using reinforcement learning for Tetromino based cleaning and maintenance robot,ar,Article,Krishna Lakshmanan A.,,"Singapore University of Technology and Design;Birla Institute of Technology and Science, Pilani",;Pilani,Singapore;India,,,,,2020-04-01,April 2020,Automation in Construction,09265805,24931,,Journal,112,,103078,,,,71,0,,,,,
306,2-s2.0-85075350755,10.1016/j.chb.2019.106185,S0747563219303978,,Computational thinking education: Issues and challenges,ed,Editorial,Angeli C.,,University of Cyprus,Nicosia,Cyprus,,,,,2020-04-01,April 2020,Computers in Human Behavior,07475632,19419,,Journal,105,,106185,,,,78,0,,,,,
307,2-s2.0-85067803118,10.1007/s10845-019-01479-8,,,Artificial intelligence planners for multi-head path planning of SwarmItFIX agents,ar,Article,Veeramani S.,,Indian Institute of Information Technology Design and Manufacturing Kancheepuram,Chennai,India,,,,,2020-04-01,1 April 2020,Journal of Intelligent Manufacturing,09565515,24363,15728145,Journal,31,4,,815-832,,,5,0,,,,,
308,2-s2.0-85066895232,10.1007/s11701-019-00977-4,,31124038,Robot-assisted radical cystectomy with totally intracorporeal urinary diversion: surgical and early functional outcomes through the learning curve in a single high-volume center,ar,Article,Porreca A.,,Policlinico of Abano,Abano Terme,Italy,,,,,2020-04-01,1 April 2020,Journal of Robotic Surgery,18632483,6400153172,18632491,Journal,14,2,,261-269,,,19,0,,,,,
309,2-s2.0-85057148773,10.1109/TCYB.2018.2878977,,30475740,Robot-Assisted Pedestrian Regulation Based on Deep Reinforcement Learning,ar,Article,Wan Z.,,University of Rhode Island,Kingston,United States,,,,,2020-04-01,April 2020,IEEE Transactions on Cybernetics,21682267,21100274221,21682275,Journal,50,4,8540942,1669-1682,,,32,1,publisherfree2read,Bronze,,,
310,2-s2.0-85083232628,10.1145/3371382.3378239,,,"Programming a robot or an avatar a study on learning outcomes, motivation, and cooperation",cp,Conference Paper,Van Den Berghe R.,,Universiteit Utrecht,Utrecht,Netherlands,,,,,2020-03-23,23 March 2020,ACM/IEEE International Conference on Human-Robot Interaction,,21100236214,21672148,Conference Proceeding,,,,496-498,,,1,0,,,,,
311,2-s2.0-85116896933,10.12133/j.smartag.2020.2.1.202003-SA002,,,Indoor phenotyping platforms and associated trait measurement: Progress and prospects,ar,Article,Xu L.,,Nanjing Agricultural University,Nanjing,China,,,,,2020-03-20,20 March 2020,Smart Agriculture,20968094,21101061461,,Journal,2,1,,23-42,,,8,0,,,,,
312,2-s2.0-85082672598,10.3389/fnbot.2020.00016,,,Robustness Through Simplicity: A Minimalist Gateway to Neurorobotic Flight,ar,Article,Levy S.D.,,Washington and Lee University,Lexington,United States,,,,,2020-03-16,16 March 2020,Frontiers in Neurorobotics,,21100199837,16625218,Journal,14,,16,,,,2,1,repositoryvor,Green,,,
313,2-s2.0-85082701724,10.3389/frobt.2020.00021,,,Identification of the Students Learning Process During Education Robotics Activities,ar,Article,Scaradozzi D.,,Laboratoire d’Informatique et Systèmes;Università Politecnica delle Marche,Marseille;Ancona,France;Italy,,,,,2020-03-13,13 March 2020,Frontiers in Robotics and AI,,21100868821,22969144,Journal,7,,21,,,,10,1,repositoryvor,Green,,,
314,2-s2.0-85081996174,10.1145/3319502.3374784,,,Interactive tuning of robot program parameters via expected divergence maximization,cp,Conference Paper,Racca M.,,Aalto University,Espoo,Finland,,,,,2020-03-09,9 March 2020,ACM/IEEE International Conference on Human-Robot Interaction,,21100236214,21672148,Conference Proceeding,,,,629-638,,,6,1,repositoryam,Green,,,
315,2-s2.0-85092587736,10.1109/AERO47225.2020.9172804,,,Autonomous Search for Underground Mine Rescue Using Aerial Robots,cp,Conference Paper,Dang T.,,"University of Nevada, Reno",Reno,United States,,,,,2020-03-01,March 2020,IEEE Aerospace Conference Proceedings,1095323X,75113,,Conference Proceeding,,,9172804,,,,18,0,,,,,
316,2-s2.0-85092585421,10.1109/AERO47225.2020.9172293,,,Learning-based Warm-Starting for Fast Sequential Convex Programming and Trajectory Optimization,cp,Conference Paper,Banerjee S.,,Stanford University,Palo Alto,United States,,,,,2020-03-01,March 2020,IEEE Aerospace Conference Proceedings,1095323X,75113,,Conference Proceeding,,,9172293,,,,5,0,repositoryam,Green,,,
317,2-s2.0-85086396475,10.1109/ICCEA50009.2020.00141,,,Design of Interactive Simulation Platform for Medical Rehabilitation Robot Prosthesis,cp,Conference Paper,Cao Y.,,Key Laboratory for Robot and Intelligent Technology of Shandong Province,Qingdao,China,,,,,2020-03-01,March 2020,"Proceedings - 2020 International Conference on Computer Engineering and Application, ICCEA 2020",,21101004821,,Conference Proceeding,,,9103769,646-649,,,2,0,,,,,
318,2-s2.0-85084653035,10.1109/ICDCS48716.2020.243538,,,Machine Vision and Machine Learning for Intelligent Agrobots: A review,cp,Conference Paper,Bini D.,,Karunya Institute of Technology and Sciences,Coimbatore,India,,,,,2020-03-01,March 2020,"ICDCS 2020 - 2020 5th International Conference on Devices, Circuits and Systems",,21100982258,,Conference Proceeding,,,9075599,12-16,,,15,0,,,,,
319,2-s2.0-85084124812,10.1007/s11412-020-09318-2,,,Unpacking the relationship between existing and new measures of physiological synchrony and collaborative learning: a mixed methods study,ar,Article,Schneider B.,,Harvard University,Cambridge,United States,,,,,2020-03-01,1 March 2020,International Journal of Computer-Supported Collaborative Learning,15561607,4700152632,15561615,Journal,15,1,,89-113,,,17,0,,,,,
320,2-s2.0-85082439932,10.1177/1729881420911491,,,Continuous reinforcement learning to adapt multi-objective optimization online for robot motion,ar,Article,Zhang K.,,Beijing Institute of Technology;The University of North Carolina at Charlotte,Beijing;Charlotte,China;United States,,,,,2020-03-01,1 March 2020,International Journal of Advanced Robotic Systems,17298806,144749,17298814,Journal,17,2,,,,,4,1,publisherfullgold,Gold,,,
321,2-s2.0-85078967725,10.1016/j.micpro.2020.102990,S0141933119300146,,CNN-Grinder: From Algorithmic to High-Level Synthesis descriptions of CNNs for Low-end-low-cost FPGA SoCs,ar,Article,Mousouliotis P.,,Aristotle University of Thessaloniki,Thessaloniki,Greece,,,,,2020-03-01,March 2020,Microprocessors and Microsystems,01419331,15552,,Journal,73,,102990,,,,21,0,,,,,
322,2-s2.0-85077502803,10.1016/j.ast.2019.105657,S1270963819325660,,Reinforcement learning in dual-arm trajectory planning for a free-floating space robot,ar,Article,Wu Y.H.,,Nanjing University of Aeronautics and Astronautics,Nanjing,China,,,,,2020-03-01,March 2020,Aerospace Science and Technology,12709638,12507,,Journal,98,,105657,,,,68,0,,,,,
323,2-s2.0-85077186394,10.1016/j.addma.2019.101003,S2214860419319670,,Building free-form thin shell parts using supportless extrusion-based additive manufacturing,ar,Article,Bhatt P.M.,,University of Southern California,Los Angeles,United States,,,,,2020-03-01,March 2020,Additive Manufacturing,,21100349533,22148604,Journal,32,,101003,,,,34,0,,,,,
324,2-s2.0-85076755811,10.1002/cae.22188,,,A teaching method for the theory and application of robot kinematics based on MATLAB and V-REP,ar,Article,Zhou D.,,"China University of Mining &amp; Technology, Beijing",Beijing,China,,,,,2020-03-01,1 March 2020,Computer Applications in Engineering Education,10613773,18156,10990542,Journal,28,2,,239-253,,,10,0,,,,,
325,2-s2.0-85075351718,10.1007/s41315-019-00114-2,,,An educational Arduino robot for visual Deep Learning experiments,ar,Article,Hu H.,,Renmin University of China,Beijing,China,,,,,2020-03-01,1 March 2020,International Journal of Intelligent Robotics and Applications,23665971,21100935977,2366598X,Journal,4,1,,73-81,,,3,0,,,,,
326,2-s2.0-85068894164,10.1007/s10514-019-09871-2,,,Hierarchical reinforcement learning via dynamic subspace search for multi-agent planning,ar,Article,Ma A.,,"University of California, San Diego",San Diego,United States,,,,,2020-03-01,1 March 2020,Autonomous Robots,09295593,18016,15737527,Journal,44,3-4,,485-503,,,11,0,,,,,
327,2-s2.0-85082958480,10.3917/anpsy1.201.0073,,,A tutorial on conducting and interpreting a bayesian ANOVA in JASP,ar,Article,Van Den Bergh D.,,Universiteit van Amsterdam,Amsterdam,Netherlands,,,,,2020-02-28,28 February 2020,Annee Psychologique,00035033,29523,,Journal,120,1,,73-96,,,100,1,repositoryam,Green,,,
328,2-s2.0-85081622868,10.1145/3328778.3366796,,,"Teaching autonomous systems at 1/10th-scale: Design of the f1/10 racecar, simulators and curriculum",cp,Conference Paper,Agnihotri A.,,Oregon State University,Corvallis,United States,,,,,2020-02-26,26 February 2020,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,21101077411,,Conference Proceeding,,,,657-663,,,7,0,repositoryvor,Green,,,
329,2-s2.0-85081621449,10.1145/3328778.3372605,,,Teaching platform for network communication and protocols using a micro:bit based wheeled robot,cp,Conference Paper,Luo Z.,,Peking University,Beijing,China,,,,,2020-02-26,26 February 2020,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,21101077411,,Conference Proceeding,,,,1297,,,0,0,,,,,
330,2-s2.0-85081616075,10.1145/3328778.3366841,,,Impacts of creating smart everyday objects on young female students' programming skills and attitudes,cp,Conference Paper,Seraj M.,,Universität Bremen,Bremen,Germany,,,,,2020-02-26,26 February 2020,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,21101077411,,Conference Proceeding,,,,1234-1240,,,5,0,,,,,
331,2-s2.0-85081602067,10.1145/3328778.3366906,,,"Pythons and martians and finches, oh my! lessons learned from a mandatory 8th grade python class",cp,Conference Paper,Nanavati A.,,University of Washington,Seattle,United States,,,,,2020-02-26,26 February 2020,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,21101077411,,Conference Proceeding,,,,811-817,,,2,0,,,,,
332,2-s2.0-85081591061,10.1145/3328778.3366851,,,Comparing tuis and guis for primary school programming,cp,Conference Paper,Almjally A.,,University of Sussex;Al-Imam Muhammad Ibn Saud Islamic University,Brighton;Riyadh,United Kingdom;Saudi Arabia,,,,,2020-02-26,26 February 2020,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,21101077411,,Conference Proceeding,,,,521-527,,,4,0,repositoryam,Green,,,
333,2-s2.0-85081562773,10.1145/3328778.3372606,,,Sparking creativity with the game boy advance,cp,Conference Paper,Groeneveld W.,,KU Leuven,3000 Leuven,Belgium,,,,,2020-02-26,26 February 2020,SIGCSE 2020 - Proceedings of the 51st ACM Technical Symposium on Computer Science Education,,21101077411,,Conference Proceeding,,,,1326,,,1,0,,,,,
